pair_id,band,paradigm,frame_id,patient,agent,prefix,suffix,good_lemma,bad_lemma,good_verb,bad_verb,bad_active_class,good_lemma_zipf,bad_lemma_zipf,good_form_zipf,bad_form_zipf,lemma_zipf_gap,form_zipf_gap,both_lemmas_in_band,sentence_good,sentence_bad,good_whole_lp,good_verb_lp,good_suffix_lp,good_by_lp,good_n_scored_tokens,good_verb_tokens,bad_whole_lp,bad_verb_lp,bad_suffix_lp,bad_by_lp,bad_n_scored_tokens,bad_verb_tokens,whole_margin,verb_margin,suffix_margin,by_margin,correct
tail/passive_2/preclude/had_been,tail,passive_2,had_been,option,,The option had been ,.,preclude,fluctuate,precluded,fluctuated,released_inventory,3.03,2.99,2.68,2.71,0.03999999999999959,-0.029999999999999805,1,The option had been precluded.,The option had been fluctuated.,-32.102352023124695,-10.43738842010498,-3.727694511413574,0.0,5,1,-40.84324610233307,-19.044084072113037,-3.8618929386138916,0.0,6,2,8.740894079208374,8.606695652008057,0.13419842720031738,0.0,1
tail/passive_1/garnish/was,tail,passive_1,was,dish,chef,The dish was , by the chef.,garnish,toil,garnished,toiled,released_inventory,3.04,3.03,2.64,2.61,0.010000000000000231,0.03000000000000025,1,The dish was garnished by the chef.,The dish was toiled by the chef.,-33.29060886334628,-5.1156407399103045,-16.07622480392456,-4.8445820808410645,8,2,-42.46487033367157,-16.869751453399658,-13.496375560760498,-3.604360342025757,8,2,9.174261470325291,11.754110713489354,-2.5798492431640625,-1.2402217388153076,1
tail/passive_1/garnish/had_been,tail,passive_1,had_been,dish,chef,The dish had been , by the chef.,garnish,toil,garnished,toiled,released_inventory,3.04,3.03,2.64,2.61,0.010000000000000231,0.03000000000000025,1,The dish had been garnished by the chef.,The dish had been toiled by the chef.,-35.87945894896984,-6.825505420565605,-13.386173009872437,-4.065054893493652,9,2,-43.76179337501526,-13.70250940322876,-14.3915034532547,-4.273291110992432,9,2,7.882334426045418,6.877003982663155,1.0053304433822632,0.2082362174987793,1
tail/passive_2/garnish/was,tail,passive_2,was,dish,,The dish was ,.,garnish,toil,garnished,toiled,released_inventory,3.04,3.03,2.64,2.61,0.010000000000000231,0.03000000000000025,1,The dish was garnished.,The dish was toiled.,-27.246465663425624,-5.1156407399103045,-10.032081604003906,0.0,5,2,-34.82285487651825,-16.869751453399658,-5.854360103607178,0.0,5,2,7.576389213092625,11.754110713489354,-4.1777215003967285,0.0,1
tail/passive_2/garnish/had_been,tail,passive_2,had_been,dish,,The dish had been ,.,garnish,toil,garnished,toiled,released_inventory,3.04,3.03,2.64,2.61,0.010000000000000231,0.03000000000000025,1,The dish had been garnished.,The dish had been toiled.,-30.558340832591057,-6.825505420565605,-8.065054893493652,0.0,6,2,-36.76858103275299,-13.70250940322876,-7.398291110992432,0.0,6,2,6.210240200161934,6.877003982663155,-0.6667637825012207,0.0,1
tail/passive_1/stow/was,tail,passive_1,was,luggage,traveler,The luggage was , by the traveler.,stow,abstain,stowed,abstained,released_inventory,3.06,3.07,2.79,2.78,-0.009999999999999787,0.010000000000000231,1,The luggage was stowed by the traveler.,The luggage was abstained by the traveler.,-37.84133089333773,-5.374243266880512,-18.25535786151886,-5.041773796081543,9,2,-45.805311381816864,-17.642874717712402,-13.950706899166107,-3.7432732582092285,9,2,7.963980488479137,12.26863145083189,-4.304650962352753,-1.2985005378723145,1
tail/passive_1/stow/had_been,tail,passive_1,had_been,luggage,traveler,The luggage had been , by the traveler.,stow,abstain,stowed,abstained,released_inventory,3.06,3.07,2.79,2.78,-0.009999999999999787,0.010000000000000231,1,The luggage had been stowed by the traveler.,The luggage had been abstained by the traveler.,-39.57627571746707,-4.433643948286772,-18.28432810306549,-4.934103488922119,10,2,-49.74138441681862,-17.10461315512657,-15.77846759557724,-5.459656715393066,10,2,10.16510869935155,12.6709692068398,-2.5058605074882507,0.5255532264709473,1
tail/passive_2/stow/was,tail,passive_2,was,luggage,,The luggage was ,.,stow,abstain,stowed,abstained,released_inventory,3.06,3.07,2.79,2.78,-0.009999999999999787,0.010000000000000231,1,The luggage was stowed.,The luggage was abstained.,-22.81524658948183,-5.374243266880512,-3.229273557662964,0.0,5,2,-35.097877740859985,-17.642874717712402,-3.2432732582092285,0.0,5,2,12.282631151378155,12.26863145083189,0.013999700546264648,0.0,1
tail/passive_2/stow/had_been,tail,passive_2,had_been,luggage,,The luggage had been ,.,stow,abstain,stowed,abstained,released_inventory,3.06,3.07,2.79,2.78,-0.009999999999999787,0.010000000000000231,1,The luggage had been stowed.,The luggage had been abstained.,-25.163551103323698,-4.433643948286772,-3.871603488922119,0.0,6,2,-38.985073536634445,-17.10461315512657,-5.022156715393066,0.0,6,2,13.821522433310747,12.6709692068398,1.1505532264709473,0.0,1
tail/passive_1/rouse/was,tail,passive_1,was,sleeper,nurse,The sleeper was , by the nurse.,rouse,lurk,roused,lurked,released_inventory,3.1,3.1,2.62,2.57,0.0,0.050000000000000266,1,The sleeper was roused by the nurse.,The sleeper was lurked by the nurse.,-34.14064183086157,-6.479154013097286,-11.330357909202576,-1.2465221881866455,9,2,-48.35599881410599,-16.53808355331421,-15.486785352230072,-3.2056312561035156,9,2,14.215356983244419,10.058929540216923,4.156427443027496,1.9591090679168701,1
tail/passive_1/rouse/had_been,tail,passive_1,had_been,sleeper,nurse,The sleeper had been , by the nurse.,rouse,lurk,roused,lurked,released_inventory,3.1,3.1,2.62,2.57,0.0,0.050000000000000266,1,The sleeper had been roused by the nurse.,The sleeper had been lurked by the nurse.,-36.26362858712673,-5.561381921172142,-11.231576085090637,-1.4671204090118408,10,2,-49.48026216030121,-15.461303234100342,-14.548288345336914,-2.674051284790039,10,2,13.216633573174477,9.8999213129282,3.316712260246277,1.2069308757781982,1
tail/passive_2/rouse/was,tail,passive_2,was,sleeper,,The sleeper was ,.,rouse,lurk,roused,lurked,released_inventory,3.1,3.1,2.62,2.57,0.0,0.050000000000000266,1,The sleeper was roused.,The sleeper was lurked.,-25.05680610984564,-6.479154013097286,-2.2465221881866455,0.0,6,2,-36.63734471797943,-16.53808355331421,-3.7681312561035156,0.0,6,2,11.580538608133793,10.058929540216923,1.5216090679168701,0.0,1
tail/passive_2/rouse/had_been,tail,passive_2,had_been,sleeper,,The sleeper had been ,.,rouse,lurk,roused,lurked,released_inventory,3.1,3.1,2.62,2.57,0.0,0.050000000000000266,1,The sleeper had been roused.,The sleeper had been lurked.,-27.124172911047935,-5.561381921172142,-2.092120409011841,0.0,7,2,-39.35602509975433,-15.461303234100342,-4.424051284790039,0.0,7,2,12.231852188706398,9.8999213129282,2.3319308757781982,0.0,1
tail/passive_1/transcend/was,tail,passive_1,was,limit,athlete,The limit was , by the athlete.,transcend,concur,transcended,concurred,released_inventory,3.1,3.18,2.74,2.74,-0.08000000000000007,0.0,1,The limit was transcended by the athlete.,The limit was concurred by the athlete.,-41.46771687269211,-12.520575940608978,-14.675029993057251,-1.8150124549865723,8,2,-45.64949157834053,-12.275823026895523,-19.10155761241913,-3.3186850547790527,8,2,4.181774705648422,-0.2447529137134552,4.426527619361877,1.5036725997924805,1
tail/passive_1/transcend/had_been,tail,passive_1,had_been,limit,athlete,The limit had been , by the athlete.,transcend,concur,transcended,concurred,released_inventory,3.1,3.18,2.74,2.74,-0.08000000000000007,0.0,1,The limit had been transcended by the athlete.,The limit had been concurred by the athlete.,-45.22711231559515,-11.351861082017422,-15.269507765769958,-2.4815025329589844,9,2,-51.39325315132737,-13.183815006166697,-19.603694677352905,-3.146653413772583,9,2,6.166140835732222,1.8319539241492748,4.334186911582947,0.6651508808135986,1
tail/passive_2/transcend/was,tail,passive_2,was,limit,,The limit was ,.,transcend,concur,transcended,concurred,released_inventory,3.1,3.18,2.74,2.74,-0.08000000000000007,0.0,1,The limit was transcended.,The limit was concurred.,-28.60769933462143,-12.520575940608978,-1.8150124549865723,0.0,5,2,-31.366619020700455,-12.275823026895523,-4.818685054779053,0.0,5,2,2.7589196860790253,-0.2447529137134552,3.0036725997924805,0.0,1
tail/passive_2/transcend/had_been,tail,passive_2,had_been,limit,,The limit had been ,.,transcend,concur,transcended,concurred,released_inventory,3.1,3.18,2.74,2.74,-0.08000000000000007,0.0,1,The limit had been transcended.,The limit had been concurred.,-31.189107201993465,-11.351861082017422,-1.231502652168274,0.0,6,2,-36.74871164932847,-13.183815006166697,-4.959153175354004,0.0,6,2,5.559604447335005,1.8319539241492748,3.72765052318573,0.0,1
tail/passive_1/nab/was,tail,passive_1,was,thief,officer,The thief was , by the officer.,nab,retaliate,nabbed,retaliated,released_inventory,3.12,3.1,2.79,2.8,0.020000000000000018,-0.009999999999999787,1,The thief was nabbed by the officer.,The thief was retaliated by the officer.,-35.04900251561776,-9.111307370010763,-11.947118878364563,-1.6198129653930664,9,3,-41.05876451730728,-14.759536445140839,-12.308651804924011,-1.9662634134292603,8,2,6.0097620016895235,5.648229075130075,0.36153292655944824,0.34645044803619385,1
tail/passive_1/nab/had_been,tail,passive_1,had_been,thief,officer,The thief had been , by the officer.,nab,retaliate,nabbed,retaliated,released_inventory,3.12,3.1,2.79,2.8,0.020000000000000018,-0.009999999999999787,1,The thief had been nabbed by the officer.,The thief had been retaliated by the officer.,-36.90377913683187,-7.969436633284204,-12.316248297691345,-1.7659404277801514,10,3,-46.20922625809908,-16.029189355671406,-13.56194269657135,-3.5241618156433105,9,2,9.305447121267207,8.059752722387202,1.2456943988800049,1.7582213878631592,1
tail/passive_2/nab/was,tail,passive_2,was,thief,,The thief was ,.,nab,retaliate,nabbed,retaliated,released_inventory,3.12,3.1,2.79,2.8,0.020000000000000018,-0.009999999999999787,1,The thief was nabbed.,The thief was retaliated.,-26.34669660264626,-9.111307370010763,-3.2448129653930664,0.0,6,3,-33.02887600660324,-14.759536445140839,-4.278763294219971,0.0,5,2,6.6821794039569795,5.648229075130075,1.0339503288269043,0.0,1
tail/passive_2/nab/had_been,tail,passive_2,had_been,thief,,The thief had been ,.,nab,retaliate,nabbed,retaliated,released_inventory,3.12,3.1,2.79,2.8,0.020000000000000018,-0.009999999999999787,1,The thief had been nabbed.,The thief had been retaliated.,-27.10347126692068,-7.969436633284204,-2.5159404277801514,0.0,7,3,-37.48394537717104,-16.029189355671406,-4.8366618156433105,0.0,6,2,10.380474110250361,8.059752722387202,2.320721387863159,0.0,1
tail/passive_1/stockpile/was,tail,passive_1,was,medicine,government,The medicine was , by the government.,stockpile,shudder,stockpiled,shuddered,released_inventory,3.12,3.11,2.49,2.47,0.010000000000000231,0.020000000000000018,1,The medicine was stockpiled by the government.,The medicine was shuddered by the government.,-36.45810617506504,-11.906116619706154,-10.906860113143921,-3.121500253677368,9,3,-45.640708684921265,-15.84732985496521,-16.14824938774109,-2.7088115215301514,8,2,9.182602509856224,3.941213235259056,5.241389274597168,-0.4126887321472168,1
tail/passive_1/stockpile/had_been,tail,passive_1,had_been,medicine,government,The medicine had been , by the government.,stockpile,shudder,stockpiled,shuddered,released_inventory,3.12,3.11,2.49,2.47,0.010000000000000231,0.020000000000000018,1,The medicine had been stockpiled by the government.,The medicine had been shuddered by the government.,-37.76450644247234,-10.015543205663562,-10.516387224197388,-2.3444435596466064,10,3,-49.46037173271179,-16.247790575027466,-15.980005145072937,-2.2221224308013916,9,2,11.695865290239453,6.232247369363904,5.463617920875549,-0.12232112884521484,1
tail/passive_2/stockpile/was,tail,passive_2,was,medicine,,The medicine was ,.,stockpile,shudder,stockpiled,shuddered,released_inventory,3.12,3.11,2.49,2.47,0.010000000000000231,0.020000000000000018,1,The medicine was stockpiled.,The medicine was shuddered.,-28.547746315598488,-11.906116619706154,-2.996500253677368,0.0,6,3,-32.38877081871033,-15.84732985496521,-2.8963115215301514,0.0,5,2,3.8410245031118393,3.941213235259056,-0.1001887321472168,0.0,1
tail/passive_2/stockpile/had_been,tail,passive_2,had_been,medicine,,The medicine had been ,.,stockpile,shudder,stockpiled,shuddered,released_inventory,3.12,3.11,2.49,2.47,0.010000000000000231,0.020000000000000018,1,The medicine had been stockpiled.,The medicine had been shuddered.,-30.467562777921557,-10.015543205663562,-3.2194435596466064,0.0,7,3,-36.76498901844025,-16.247790575027466,-3.2846224308013916,0.0,6,2,6.297426240518689,6.232247369363904,0.06517887115478516,0.0,1
tail/passive_1/imitate/was,tail,passive_1,was,singer,comic,The singer was , by the comic.,imitate,linger,imitated,lingered,released_inventory,3.29,3.31,2.92,2.9,-0.020000000000000018,0.020000000000000018,0,The singer was imitated by the comic.,The singer was lingered by the comic.,-41.13906770944595,-12.465301990509033,-16.381177246570587,-0.6704598069190979,8,2,-46.62373420596123,-15.959170788526535,-18.37197494506836,-1.728818655014038,8,2,5.484666496515274,3.493868798017502,1.9907976984977722,1.0583588480949402,1
tail/passive_1/imitate/had_been,tail,passive_1,had_been,singer,comic,The singer had been , by the comic.,imitate,linger,imitated,lingered,released_inventory,3.29,3.31,2.92,2.9,-0.020000000000000018,0.020000000000000018,0,The singer had been imitated by the comic.,The singer had been lingered by the comic.,-45.329803228378296,-13.018123626708984,-17.00718379020691,-1.0469424724578857,9,2,-50.11723744869232,-16.033332228660583,-18.779409408569336,-2.2392332553863525,9,2,4.787434220314026,3.015208601951599,1.7722256183624268,1.1922907829284668,1
tail/passive_2/imitate/was,tail,passive_2,was,singer,,The singer was ,.,imitate,linger,imitated,lingered,released_inventory,3.29,3.31,2.92,2.9,-0.020000000000000018,0.020000000000000018,0,The singer was imitated.,The singer was lingered.,-30.05335021018982,-12.465301990509033,-5.295459747314453,0.0,5,2,-33.793078154325485,-15.959170788526535,-5.541318893432617,0.0,5,2,3.739727944135666,3.493868798017502,0.24585914611816406,0.0,1
tail/passive_2/imitate/had_been,tail,passive_2,had_been,singer,,The singer had been ,.,imitate,linger,imitated,lingered,released_inventory,3.29,3.31,2.92,2.9,-0.020000000000000018,0.020000000000000018,0,The singer had been imitated.,The singer had been lingered.,-33.24456214904785,-13.018123626708984,-4.921942710876465,0.0,6,2,-37.13956105709076,-16.033332228660583,-5.801733016967773,0.0,6,2,3.8949989080429077,3.015208601951599,0.8797903060913086,0.0,1
tail/passive_1/slander/was,tail,passive_1,was,politician,journalist,The politician was , by the journalist.,slander,glare,slandered,glared,released_inventory,3.34,3.36,2.53,2.59,-0.020000000000000018,-0.06000000000000005,0,The politician was slandered by the journalist.,The politician was glared by the journalist.,-37.38602064549923,-13.162959083914757,-10.778290271759033,-0.9846786260604858,9,3,-37.73605966567993,-13.803958892822266,-10.487329483032227,-2.5787339210510254,7,1,0.3500390201807022,0.6409998089075089,-0.29096078872680664,1.5940552949905396,1
tail/passive_1/slander/had_been,tail,passive_1,had_been,politician,journalist,The politician had been , by the journalist.,slander,glare,slandered,glared,released_inventory,3.34,3.36,2.53,2.59,-0.020000000000000018,-0.06000000000000005,0,The politician had been slandered by the journalist.,The politician had been glared by the journalist.,-38.038776487112045,-11.261146157979965,-9.740113258361816,-1.1193161010742188,10,3,-41.8302663564682,-13.265669822692871,-11.527079463005066,-3.3488540649414062,8,1,3.7914898693561554,2.004523664712906,1.7869662046432495,2.2295379638671875,1
tail/passive_2/slander/was,tail,passive_2,was,politician,,The politician was ,.,slander,glare,slandered,glared,released_inventory,3.34,3.36,2.53,2.59,-0.020000000000000018,-0.06000000000000005,0,The politician was slandered.,The politician was glared.,-29.71740911900997,-13.162959083914757,-3.1096787452697754,0.0,6,3,-31.07746410369873,-13.803958892822266,-3.8287339210510254,0.0,4,1,1.3600549846887589,0.6409998089075089,0.71905517578125,0.0,1
tail/passive_2/slander/had_been,tail,passive_2,had_been,politician,,The politician had been ,.,slander,glare,slandered,glared,released_inventory,3.34,3.36,2.53,2.59,-0.020000000000000018,-0.06000000000000005,0,The politician had been slandered.,The politician had been glared.,-30.917979329824448,-11.261146157979965,-2.6193161010742188,0.0,7,3,-35.40204095840454,-13.265669822692871,-5.098854064941406,0.0,5,1,4.484061628580093,2.004523664712906,2.4795379638671875,0.0,1
