pair_key,regime,subtask,template_id,context_id,subject,subject_class,good_row_id,bad_row_id,good_verb,bad_verb,good_source_zipf,bad_source_zipf,good_source_zipf_regime,bad_source_zipf_regime,good_inventory_source,bad_inventory_source,frame_continuation,whole_pair_object,good_sentence,bad_sentence,good_prompt,bad_prompt,good_anchor_token_index,bad_anchor_token_index,good_sentence_logprob,bad_sentence_logprob,good_minus_bad_lp,good_preferred
head|causative|object_frame_overlay_subject_lab_s03|overlay_subject_lab_s03_box|18|twist|chat,head,causative,object_frame_overlay_subject_lab_s03,overlay_subject_lab_s03_box,box,manual_inanimate_subject,v2|head|causative|overlay_subject_lab_s03_box|good|twist|589,v2|head|causative|overlay_subject_lab_s03_box|bad|chat|72,twist,chat,4.21999979019165,4.570000171661377,head,head,freqblimp_curated,freqblimp_curated, the vase.,vase,"In the lab, the box will twist the vase.","In the lab, the box will chat the vase.","In the lab, the box will twist","In the lab, the box will chat",7,7,-49.2219352722168,-60.28962707519531,11.067691802978516,1
head|causative|object_frame_overlay_subject_lab_s03|overlay_subject_lab_s03_box|19|turn|cry,head,causative,object_frame_overlay_subject_lab_s03,overlay_subject_lab_s03_box,box,manual_inanimate_subject,v2|head|causative|overlay_subject_lab_s03_box|good|turn|588,v2|head|causative|overlay_subject_lab_s03_box|bad|cry|76,turn,cry,5.320000171661377,4.590000152587891,head,head,freqblimp_curated,freqblimp_curated, the vase.,vase,"In the lab, the box will turn the vase.","In the lab, the box will cry the vase.","In the lab, the box will turn","In the lab, the box will cry",7,7,-48.22616195678711,-56.941402435302734,8.715240478515625,1
head|causative|object_frame_overlay_subject_lab_s03|overlay_subject_lab_s03_box|20|grow|die,head,causative,object_frame_overlay_subject_lab_s03,overlay_subject_lab_s03_box,box,manual_inanimate_subject,v2|head|causative|overlay_subject_lab_s03_box|good|grow|575,v2|head|causative|overlay_subject_lab_s03_box|bad|die|77,grow,die,4.900000095367432,5.070000171661377,head,head,freqblimp_curated,freqblimp_curated, the vase.,vase,"In the lab, the box will grow the vase.","In the lab, the box will die the vase.","In the lab, the box will grow","In the lab, the box will die",7,7,-49.352012634277344,-56.01750183105469,6.665489196777344,1
head|causative|object_frame_overlay_subject_lab_s03|overlay_subject_lab_s03_box|21|worry|laugh,head,causative,object_frame_overlay_subject_lab_s03,overlay_subject_lab_s03_box,box,manual_inanimate_subject,v2|head|causative|overlay_subject_lab_s03_box|good|worry|591,v2|head|causative|overlay_subject_lab_s03_box|bad|laugh|82,worry,laugh,4.840000152587891,4.659999847412109,head,head,freqblimp_curated,freqblimp_curated, the vase.,vase,"In the lab, the box will worry the vase.","In the lab, the box will laugh the vase.","In the lab, the box will worry","In the lab, the box will laugh",7,7,-51.716705322265625,-59.62147521972656,7.9047698974609375,1
head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|0|warp|smile,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,v2|head|causative|overlay_subject_tomorrow_s00_teacher|good|warp|887,v2|head|causative|overlay_subject_tomorrow_s00_teacher|bad|smile|295,warp,smile,3.630000114440918,4.639999866485596,head,head,freqblimp_curated,freqblimp_curated, the cup.,cup,"Tomorrow, the teacher will warp the cup.","Tomorrow, the teacher will smile the cup.","Tomorrow, the teacher will warp","Tomorrow, the teacher will smile",6,6,-46.20861053466797,-48.707374572753906,2.4987640380859375,1
head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|1|dry|reply,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,v2|head|causative|overlay_subject_tomorrow_s00_teacher|good|dry|868,v2|head|causative|overlay_subject_tomorrow_s00_teacher|bad|reply|292,dry,reply,4.739999771118164,4.5,head,head,freqblimp_curated,freqblimp_curated, the cup.,cup,"Tomorrow, the teacher will dry the cup.","Tomorrow, the teacher will reply the cup.","Tomorrow, the teacher will dry","Tomorrow, the teacher will reply",6,6,-38.71957015991211,-46.20722961425781,7.487659454345703,1
head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|2|grow|disagree,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,v2|head|causative|overlay_subject_tomorrow_s00_teacher|good|grow|872,v2|head|causative|overlay_subject_tomorrow_s00_teacher|bad|disagree|285,grow,disagree,4.900000095367432,4.090000152587891,head,head,freqblimp_curated,freqblimp_curated, the cup.,cup,"Tomorrow, the teacher will grow the cup.","Tomorrow, the teacher will disagree the cup.","Tomorrow, the teacher will grow","Tomorrow, the teacher will disagree",6,6,-44.59905242919922,-51.39354705810547,6.79449462890625,1
head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|3|soak|compete,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,v2|head|causative|overlay_subject_tomorrow_s00_teacher|good|soak|881,v2|head|causative|overlay_subject_tomorrow_s00_teacher|bad|compete|280,soak,compete,3.609999895095825,4.389999866485596,head,head,freqblimp_curated,freqblimp_curated, the cup.,cup,"Tomorrow, the teacher will soak the cup.","Tomorrow, the teacher will compete the cup.","Tomorrow, the teacher will soak","Tomorrow, the teacher will compete",6,6,-41.71953582763672,-46.84551239013672,5.1259765625,1
head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|4|slow|react,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,v2|head|causative|overlay_subject_tomorrow_s00_teacher|good|slow|880,v2|head|causative|overlay_subject_tomorrow_s00_teacher|bad|react|291,slow,react,4.849999904632568,4.159999847412109,head,head,freqblimp_curated,freqblimp_curated, the cup.,cup,"Tomorrow, the teacher will slow the cup.","Tomorrow, the teacher will react the cup.","Tomorrow, the teacher will slow","Tomorrow, the teacher will react",6,6,-46.05236053466797,-46.39664840698242,0.3442878723144531,1
head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|5|move|die,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,v2|head|causative|overlay_subject_tomorrow_s00_teacher|good|move|874,v2|head|causative|overlay_subject_tomorrow_s00_teacher|bad|die|284,move,die,5.349999904632568,5.070000171661377,head,head,freqblimp_curated,freqblimp_curated, the cup.,cup,"Tomorrow, the teacher will move the cup.","Tomorrow, the teacher will die the cup.","Tomorrow, the teacher will move","Tomorrow, the teacher will die",6,6,-37.99028778076172,-47.56379699707031,9.573509216308594,1
head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|6|freeze|complain,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,v2|head|causative|overlay_subject_tomorrow_s00_teacher|good|freeze|871,v2|head|causative|overlay_subject_tomorrow_s00_teacher|bad|complain|281,freeze,complain,4.110000133514404,4.230000019073486,head,head,freqblimp_curated,freqblimp_curated, the cup.,cup,"Tomorrow, the teacher will freeze the cup.","Tomorrow, the teacher will complain the cup.","Tomorrow, the teacher will freeze","Tomorrow, the teacher will complain",6,6,-41.011749267578125,-48.09252166748047,7.080772399902344,1
head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|7|twist|boast,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,v2|head|causative|overlay_subject_tomorrow_s00_teacher|good|twist|886,v2|head|causative|overlay_subject_tomorrow_s00_teacher|bad|boast|278,twist,boast,4.21999979019165,3.509999990463257,head,head,freqblimp_curated,freqblimp_curated, the cup.,cup,"Tomorrow, the teacher will twist the cup.","Tomorrow, the teacher will boast the cup.","Tomorrow, the teacher will twist","Tomorrow, the teacher will boast",6,6,-42.686805725097656,-48.101200103759766,5.414394378662109,1
head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|8|fade|disappear,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,v2|head|causative|overlay_subject_tomorrow_s00_teacher|good|fade|869,v2|head|causative|overlay_subject_tomorrow_s00_teacher|bad|disappear|286,fade,disappear,3.859999895095825,4.090000152587891,head,head,freqblimp_curated,freqblimp_curated, the cup.,cup,"Tomorrow, the teacher will fade the cup.","Tomorrow, the teacher will disappear the cup.","Tomorrow, the teacher will fade","Tomorrow, the teacher will disappear",6,6,-45.94660949707031,-42.60041046142578,-3.3461990356445312,0
head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|9|dim|laugh,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,v2|head|causative|overlay_subject_tomorrow_s00_teacher|good|dim|866,v2|head|causative|overlay_subject_tomorrow_s00_teacher|bad|laugh|289,dim,laugh,3.619999885559082,4.659999847412109,head,head,freqblimp_curated,freqblimp_curated, the cup.,cup,"Tomorrow, the teacher will dim the cup.","Tomorrow, the teacher will laugh the cup.","Tomorrow, the teacher will dim","Tomorrow, the teacher will laugh",6,6,-45.3853759765625,-49.70928192138672,4.323905944824219,1
head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|10|stretch|scream,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,v2|head|causative|overlay_subject_tomorrow_s00_teacher|good|stretch|883,v2|head|causative|overlay_subject_tomorrow_s00_teacher|bad|scream|294,stretch,scream,4.349999904632568,4.139999866485596,head,head,freqblimp_curated,freqblimp_curated, the cup.,cup,"Tomorrow, the teacher will stretch the cup.","Tomorrow, the teacher will scream the cup.","Tomorrow, the teacher will stretch","Tomorrow, the teacher will scream",6,6,-44.09613037109375,-47.162174224853516,3.0660438537597656,1
head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|11|bake|struggle,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,v2|head|causative|overlay_subject_tomorrow_s00_teacher|good|bake|858,v2|head|causative|overlay_subject_tomorrow_s00_teacher|bad|struggle|296,bake,struggle,3.9100000858306885,4.619999885559082,head,head,freqblimp_curated,freqblimp_curated, the cup.,cup,"Tomorrow, the teacher will bake the cup.","Tomorrow, the teacher will struggle the cup.","Tomorrow, the teacher will bake","Tomorrow, the teacher will struggle",6,6,-43.07774353027344,-50.43335723876953,7.355613708496094,1
head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|12|benefit|appear,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,v2|head|causative|overlay_subject_tomorrow_s00_teacher|good|benefit|859,v2|head|causative|overlay_subject_tomorrow_s00_teacher|bad|appear|276,benefit,appear,4.820000171661377,4.849999904632568,head,head,freqblimp_curated,freqblimp_curated, the cup.,cup,"Tomorrow, the teacher will benefit the cup.","Tomorrow, the teacher will appear the cup.","Tomorrow, the teacher will benefit","Tomorrow, the teacher will appear",6,6,-51.4267578125,-45.429264068603516,-5.997493743896484,0
head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|13|burn|respond,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,v2|head|causative|overlay_subject_tomorrow_s00_teacher|good|burn|860,v2|head|causative|overlay_subject_tomorrow_s00_teacher|bad|respond|293,burn,respond,4.53000020980835,4.53000020980835,head,head,freqblimp_curated,freqblimp_curated, the cup.,cup,"Tomorrow, the teacher will burn the cup.","Tomorrow, the teacher will respond the cup.","Tomorrow, the teacher will burn","Tomorrow, the teacher will respond",6,6,-39.25936508178711,-46.49089813232422,7.231533050537109,1
head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|14|shrink|chat,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,v2|head|causative|overlay_subject_tomorrow_s00_teacher|good|shrink|878,v2|head|causative|overlay_subject_tomorrow_s00_teacher|bad|chat|279,shrink,chat,3.7300000190734863,4.570000171661377,head,head,freqblimp_curated,freqblimp_curated, the cup.,cup,"Tomorrow, the teacher will shrink the cup.","Tomorrow, the teacher will chat the cup.","Tomorrow, the teacher will shrink","Tomorrow, the teacher will chat",6,6,-42.78424072265625,-48.34349822998047,5.559257507324219,1
head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|15|open|exist,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,v2|head|causative|overlay_subject_tomorrow_s00_teacher|good|open|875,v2|head|causative|overlay_subject_tomorrow_s00_teacher|bad|exist|287,open,exist,5.480000019073486,4.730000019073486,head,head,freqblimp_curated,freqblimp_curated, the cup.,cup,"Tomorrow, the teacher will open the cup.","Tomorrow, the teacher will exist the cup.","Tomorrow, the teacher will open","Tomorrow, the teacher will exist",6,6,-37.65467834472656,-49.85102844238281,12.19635009765625,1
head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|16|shut|arrive,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,v2|head|causative|overlay_subject_tomorrow_s00_teacher|good|shut|879,v2|head|causative|overlay_subject_tomorrow_s00_teacher|bad|arrive|277,shut,arrive,4.78000020980835,4.380000114440918,head,head,freqblimp_curated,freqblimp_curated, the cup.,cup,"Tomorrow, the teacher will shut the cup.","Tomorrow, the teacher will arrive the cup.","Tomorrow, the teacher will shut","Tomorrow, the teacher will arrive",6,6,-44.42695999145508,-43.354759216308594,-1.0722007751464844,0
head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|17|chip|vanish,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,v2|head|causative|overlay_subject_tomorrow_s00_teacher|good|chip|862,v2|head|causative|overlay_subject_tomorrow_s00_teacher|bad|vanish|298,chip,vanish,4.309999942779541,3.7200000286102295,head,head,freqblimp_curated,freqblimp_curated, the cup.,cup,"Tomorrow, the teacher will chip the cup.","Tomorrow, the teacher will vanish the cup.","Tomorrow, the teacher will chip","Tomorrow, the teacher will vanish",6,6,-44.12644958496094,-45.35667037963867,1.2302207946777344,1
head|causative|object_frame_overlay_subject_tomorrow_s00|overlay_subject_tomorrow_s00_teacher|18|close|testify,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,v2|head|causative|overlay_subject_tomorrow_s00_teacher|good|close|863,v2|head|causative|overlay_subject_tomorrow_s00_teacher|bad|testify|297,close,testify,5.360000133514404,3.8399999141693115,head,head,freqblimp_curated,freqblimp_curated, the cup.,cup,"Tomorrow, the teacher will close the cup.","Tomorrow, the teacher will testify the cup.","Tomorrow, the teacher will close","Tomorrow, the teacher will testify",6,6,-40.69725036621094,-48.925045013427734,8.227794647216797,1
